Hum SNR,score,WhiteNoise SNR,score,Clipping Percentage(%),score,Dropout Num,score,Hum SNR,score,WhiteNoise SNR,score,Clipping Percentage(%),score,Dropout Num,score
77,-0.6,77,-0.6,77,-1.28,77,-0.67,77,-0.28,77,-0.29,77,-1.37,77,-0.49
78,-0.6,78,-0.6,78,-1.28,78,-0.74,78,-0.28,78,-0.29,78,-1.37,78,-0.53
79,-0.6,79,-0.6,79,-1.31,79,-0.65,79,-0.28,79,-0.29,79,-1.39,79,-0.43
80,-0.6,80,-0.6,80,-1.33,80,-0.71,80,-0.28,80,-0.29,80,-1.43,80,-0.51
81,-0.6,81,-0.6,81,-1.35,81,-0.71,81,-0.28,81,-0.28,81,-1.46,81,-0.53
82,-0.59,82,-0.6,82,-1.39,82,-0.72,82,-0.28,82,-0.28,82,-1.5,82,-0.55
83,-0.6,83,-0.6,83,-1.41,83,-0.69,83,-0.28,83,-0.29,83,-1.55,83,-0.51
84,-0.6,84,-0.6,84,-1.43,84,-0.68,84,-0.28,84,-0.28,84,-1.59,84,-0.45
85,-0.6,85,-0.6,85,-1.46,85,-0.76,85,-0.28,85,-0.28,85,-1.64,85,-0.57
86,-0.6,86,-0.6,86,-1.51,86,-0.75,86,-0.28,86,-0.28,86,-1.67,86,-0.55
87,-0.6,87,-0.6,87,-1.52,87,-0.75,87,-0.28,87,-0.28,87,-1.7,87,-0.55
88,-0.6,88,-0.6,88,-1.54,88,-0.74,88,-0.28,88,-0.28,88,-1.74,88,-0.58
89,-0.6,89,-0.6,89,-1.62,89,-0.71,89,-0.28,89,-0.28,89,-1.81,89,-0.53
90,-0.6,90,-0.6,90,-1.66,90,-0.72,90,-0.28,90,-0.28,90,-1.87,90,-0.55
91,-0.6,91,-0.6,91,-1.71,91,-0.71,91,-0.28,91,-0.28,91,-1.91,91,-0.52
92,-0.6,92,-0.6,92,-1.76,92,-0.69,92,-0.28,92,-0.28,92,-1.96,92,-0.49
93,-0.6,93,-0.6,93,-1.8,93,-0.65,93,-0.28,93,-0.28,93,-2.0,93,-0.45
94,-0.6,94,-0.6,94,-1.85,94,-0.7,94,-0.28,94,-0.28,94,-2.05,94,-0.51
95,-0.6,95,-0.6,95,-1.9,95,-0.69,95,-0.28,95,-0.28,95,-2.09,95,-0.5
96,-0.6,96,-0.6,96,-1.98,96,-0.67,96,-0.28,96,-0.28,96,-2.17,96,-0.49
97,-0.6,97,-0.6,97,-2.02,97,-0.72,97,-0.28,97,-0.28,97,-2.2,97,-0.54
98,-0.6,98,-0.6,98,-2.06,98,-0.71,98,-0.28,98,-0.28,98,-2.24,98,-0.53
99,-0.6,99,-0.6,99,-2.12,99,-0.76,99,-0.28,99,-0.28,99,-2.29,99,-0.56
