Hum SNR,score,WhiteNoise SNR,score.1,Clipping Percentage(%),score.2,Dropout Num,score.3,Hum SNR.1,score.4,WhiteNoise SNR.1,score.5,Clipping Percentage(%).1,score.6,Dropout Num.1,score.7
66,0.8414285714285714,66.0,0.84,66.0,0.25857142857142856,66.0,0.7300000000000001,66.0,0.9471428571428572,66.0,0.9185714285714285,66.0,0.2542857142857143,66.0,0.7571428571428571
67,0.84,67.0,0.84,67.0,0.25142857142857145,67.0,0.722857142857143,67.0,0.9471428571428572,67.0,0.9257142857142858,67.0,0.25142857142857145,67.0,0.7542857142857143
68,0.84,68.0,0.8428571428571429,68.0,0.25142857142857145,68.0,0.7214285714285714,68.0,0.9514285714285714,68.0,0.9271428571428572,68.0,0.25,68.0,0.7514285714285714
69,0.84,69.0,0.8385714285714286,69.0,0.25142857142857145,69.0,0.7171428571428571,69.0,0.9485714285714285,69.0,0.9257142857142858,69.0,0.24857142857142858,69.0,0.7442857142857143
70,0.8414285714285714,70.0,0.84,70.0,0.24857142857142858,70.0,0.7142857142857143,70.0,0.9514285714285714,70.0,0.9285714285714286,70.0,0.24571428571428575,70.0,0.7371428571428572
71,0.8442857142857143,71.0,0.8414285714285714,71.0,0.24714285714285714,71.0,0.72,71.0,0.9514285714285714,71.0,0.937142857142857,71.0,0.24428571428571427,71.0,0.7428571428571429
72,0.8428571428571429,72.0,0.8414285714285714,72.0,0.24571428571428572,72.0,0.7114285714285715,72.0,0.95,72.0,0.9357142857142857,72.0,0.24428571428571427,72.0,0.7328571428571429
73,0.8414285714285714,73.0,0.8385714285714286,73.0,0.24285714285714285,73.0,0.7171428571428571,73.0,0.9514285714285714,73.0,0.9357142857142857,73.0,0.2414285714285714,73.0,0.7428571428571429
74,0.84,74.0,0.8385714285714286,74.0,0.24285714285714285,74.0,0.72,74.0,0.9542857142857143,74.0,0.9414285714285714,74.0,0.24,74.0,0.7428571428571429
75,0.8414285714285714,75.0,0.84,75.0,0.2414285714285714,75.0,0.7157142857142856,75.0,0.9557142857142856,75.0,0.9442857142857142,75.0,0.24,75.0,0.7471428571428572
76,0.84,76.0,0.8414285714285714,76.0,0.24,76.0,0.7071428571428572,76.0,0.9528571428571428,76.0,0.95,76.0,0.23857142857142857,76.0,0.7314285714285714
77,0.84,77.0,0.8414285714285714,77.0,0.23857142857142857,77.0,0.7114285714285715,77.0,0.9571428571428572,77.0,0.9471428571428572,77.0,0.23714285714285716,77.0,0.7314285714285714
78,0.8414285714285714,78.0,0.8385714285714286,78.0,0.2357142857142857,78.0,0.7071428571428572,78.0,0.9571428571428572,78.0,0.9485714285714285,78.0,0.2342857142857143,78.0,0.7314285714285714
79,0.84,79.0,0.8428571428571429,79.0,0.2342857142857143,79.0,0.7042857142857143,79.0,0.9571428571428572,79.0,0.9542857142857143,79.0,0.23285714285714285,79.0,0.7257142857142858
80,0.8414285714285714,80.0,0.84,80.0,0.23285714285714285,80.0,0.7042857142857143,80.0,0.9585714285714285,80.0,0.9542857142857143,80.0,0.23285714285714285,80.0,0.7271428571428571
81,0.8414285714285714,81.0,0.84,81.0,0.23285714285714285,81.0,0.7114285714285715,81.0,0.9585714285714285,81.0,0.9557142857142856,81.0,0.23285714285714285,81.0,0.7342857142857143
82,0.8428571428571429,82.0,0.8414285714285714,82.0,0.23142857142857146,82.0,0.7042857142857143,82.0,0.96,82.0,0.9571428571428571,82.0,0.23142857142857146,82.0,0.7242857142857143
83,0.84,83.0,0.84,83.0,0.23142857142857146,83.0,0.7028571428571428,83.0,0.9585714285714285,83.0,0.9585714285714285,83.0,0.23142857142857146,83.0,0.7242857142857143
84,0.8414285714285714,84.0,0.8385714285714286,84.0,0.23142857142857146,84.0,0.7142857142857143,84.0,0.9628571428571429,84.0,0.9542857142857143,84.0,0.23142857142857146,84.0,0.7342857142857143
85,0.8414285714285714,85.0,0.8385714285714286,85.0,0.23,85.0,0.7014285714285714,85.0,0.9585714285714285,85.0,0.9585714285714285,85.0,0.23,85.0,0.722857142857143
86,0.8414285714285714,86.0,0.8414285714285714,86.0,0.22714285714285715,86.0,0.7085714285714285,86.0,0.9557142857142856,86.0,0.96,86.0,0.22714285714285715,86.0,0.7257142857142858
87,0.8414285714285714,87.0,0.84,87.0,0.22571428571428573,87.0,0.6985714285714285,87.0,0.9585714285714285,87.0,0.9614285714285714,87.0,0.22428571428571428,87.0,0.7157142857142856
88,0.8414285714285714,88.0,0.8414285714285714,88.0,0.22571428571428573,88.0,0.7042857142857143,88.0,0.9571428571428572,88.0,0.96,88.0,0.22428571428571428,88.0,0.7257142857142858
89,0.8414285714285714,89.0,0.84,89.0,0.22428571428571428,89.0,0.6957142857142857,89.0,0.9585714285714285,89.0,0.9628571428571429,89.0,0.22428571428571428,89.0,0.7128571428571429
90,0.8414285714285714,90.0,0.84,90.0,0.22428571428571428,90.0,0.7085714285714285,90.0,0.9642857142857143,90.0,0.9642857142857143,90.0,0.22428571428571428,90.0,0.7271428571428571
91,0.84,91.0,0.84,91.0,0.22285714285714286,91.0,0.6971428571428572,91.0,0.9642857142857143,91.0,0.9628571428571429,91.0,0.22428571428571428,91.0,0.7142857142857143
92,0.8385714285714286,92.0,0.84,92.0,0.22142857142857145,92.0,0.7000000000000001,92.0,0.9642857142857143,92.0,0.9642857142857143,92.0,0.22285714285714286,92.0,0.72
93,0.8414285714285714,93.0,0.8428571428571429,93.0,0.22142857142857145,93.0,0.6957142857142857,93.0,0.9671428571428571,93.0,0.9685714285714285,93.0,0.22285714285714286,93.0,0.7171428571428571
94,0.84,94.0,0.8414285714285714,94.0,0.22,94.0,0.6914285714285714,94.0,0.9642857142857143,94.0,0.9671428571428571,94.0,0.22285714285714286,94.0,0.7071428571428572
95,0.8414285714285714,95.0,0.84,95.0,0.22,95.0,0.6957142857142857,95.0,0.9671428571428571,95.0,0.97,95.0,0.22,95.0,0.7142857142857143
96,0.8414285714285714,96.0,0.8414285714285714,96.0,0.22,96.0,0.6842857142857143,96.0,0.9671428571428571,96.0,0.9671428571428571,96.0,0.21857142857142858,96.0,0.7042857142857143
97,0.84,97.0,0.84,97.0,0.21857142857142858,97.0,0.6900000000000001,97.0,0.9714285714285714,97.0,0.9714285714285714,97.0,0.21857142857142858,97.0,0.7071428571428572
98,0.8414285714285714,98.0,0.84,98.0,0.21571428571428572,98.0,0.6857142857142857,98.0,0.9685714285714285,98.0,0.97,98.0,0.21714285714285714,98.0,0.7071428571428572
99,0.8414285714285714,99.0,0.84,99.0,0.21714285714285714,99.0,0.6799999999999999,99.0,0.9671428571428571,99.0,0.97,99.0,0.21857142857142858,99.0,0.6928571428571428
