Hum SNR,score,WhiteNoise SNR,score,Clipping Percentage(%),score,Dropout Num,score,Hum SNR,score,WhiteNoise SNR,score,Clipping Percentage(%),score,Dropout Num,score
82,-1.005,82,-1.007,82,-3.195,82,-1.585,82,0.173,82,0.146,82,-3.304,82,-0.673
83,-1.01,83,-1.005,83,-2.965,83,-1.552,83,0.187,83,0.148,83,-3.122,83,-0.737
84,-1.006,84,-1.014,84,-3.176,84,-1.541,84,0.186,84,0.121,84,-3.238,84,-0.665
85,-1.01,85,-0.999,85,-3.117,85,-1.468,85,0.156,85,0.192,85,-3.226,85,-0.716
86,-1.001,86,-1.01,86,-2.976,86,-1.626,86,0.163,86,0.141,86,-3.077,86,-0.787
87,-1.012,87,-1.006,87,-3.103,87,-1.553,87,0.159,87,0.175,87,-3.187,87,-0.712
88,-1.002,88,-0.998,88,-3.003,88,-1.646,88,0.167,88,0.178,88,-3.075,88,-0.754
89,-1.006,89,-0.998,89,-2.941,89,-1.404,89,0.169,89,0.166,89,-3.016,89,-0.8
90,-1.012,90,-1.007,90,-2.93,90,-1.543,90,0.178,90,0.195,90,-3.018,90,-0.78
91,-1.018,91,-1.015,91,-3.067,91,-1.595,91,0.194,91,0.186,91,-3.158,91,-0.735
92,-1.012,92,-1.003,92,-2.645,92,-1.562,92,0.203,92,0.184,92,-2.691,92,-0.903
93,-1.012,93,-1.019,93,-2.452,93,-1.618,93,0.206,93,0.201,93,-2.552,93,-0.848
94,-1.002,94,-1.006,94,-2.335,94,-1.638,94,0.197,94,0.202,94,-2.467,94,-0.861
95,-1.007,95,-1.015,95,-2.145,95,-1.565,95,0.204,95,0.205,95,-2.31,95,-0.733
96,-1.005,96,-1.006,96,-2.495,96,-1.533,96,0.203,96,0.203,96,-2.408,96,-0.771
97,-1.009,97,-1.009,97,-2.488,97,-1.597,97,0.196,97,0.182,97,-2.42,97,-0.673
98,-1.004,98,-1.006,98,-2.39,98,-1.528,98,0.191,98,0.194,98,-2.274,98,-0.799
99,-1.008,99,-1.014,99,-2.081,99,-1.508,99,0.197,99,0.203,99,-2.043,99,-0.814
