Hum SNR,score,WhiteNoise SNR,score,Clipping Percentage(%),score,Dropout Num,score,Hum SNR,score,WhiteNoise SNR,score,Clipping Percentage(%),score,Dropout Num,score
49,-1.232,49,-1.333,49,-3.613,49,-1.734,49,-0.002,49,-0.893,49,-3.566,49,-0.184
50,-1.23,50,-1.368,50,-3.607,50,-2.015,50,-0.004,50,-0.927,50,-3.574,50,-0.195
51,-1.228,51,-1.294,51,-3.535,51,-1.502,51,0.004,51,-0.812,51,-3.528,51,-0.031
52,-1.233,52,-1.309,52,-3.529,52,-2.032,52,0.004,52,-0.726,52,-3.525,52,-0.373
53,-1.239,53,-1.296,53,-3.437,53,-2.007,53,-0.003,53,-0.674,53,-3.49,53,-0.513
54,-1.231,54,-1.243,54,-3.412,54,-1.683,54,0.005,54,-0.649,54,-3.483,54,-0.313
55,-1.239,55,-1.265,55,-3.39,55,-2.761,55,0.004,55,-0.567,55,-3.476,55,-0.653
56,-1.255,56,-1.249,56,-3.356,56,-1.63,56,0.019,56,-0.564,56,-3.471,56,-0.481
57,-1.23,57,-1.243,57,-3.32,57,-1.606,57,0.017,57,-0.485,57,-3.433,57,-0.345
58,-1.245,58,-1.25,58,-3.281,58,-1.745,58,0.023,58,-0.428,58,-3.437,58,-0.294
59,-1.24,59,-1.24,59,-3.178,59,-1.922,59,0.027,59,-0.378,59,-3.404,59,-0.257
60,-1.258,60,-1.281,60,-3.133,60,-1.786,60,0.056,60,-0.344,60,-3.361,60,-0.222
61,-1.247,61,-1.251,61,-3.127,61,-1.794,61,0.054,61,-0.339,61,-3.372,61,-0.293
62,-1.249,62,-1.241,62,-3.106,62,-1.821,62,0.088,62,-0.291,62,-3.364,62,-0.405
63,-1.246,63,-1.27,63,-3.011,63,-1.748,63,0.073,63,-0.248,63,-3.326,63,-0.346
64,-1.242,64,-1.223,64,-2.966,64,-1.795,64,0.073,64,-0.237,64,-3.31,64,-0.228
65,-1.24,65,-1.244,65,-2.922,65,-2.261,65,0.087,65,-0.184,65,-3.27,65,-0.589
66,-1.237,66,-1.224,66,-2.868,66,-1.98,66,0.076,66,-0.165,66,-3.254,66,-0.437
67,-1.242,67,-1.233,67,-2.778,67,-2.657,67,0.094,67,-0.194,67,-3.196,67,-0.753
68,-1.234,68,-1.254,68,-2.69,68,-2.119,68,0.124,68,-0.106,68,-3.17,68,-0.781
69,-1.231,69,-1.245,69,-2.672,69,-1.877,69,0.094,69,-0.073,69,-3.166,69,-0.586
70,-1.244,70,-1.244,70,-2.603,70,-1.64,70,0.094,70,-0.078,70,-3.133,70,-0.236
71,-1.237,71,-1.236,71,-2.45,71,-1.927,71,0.141,71,-0.068,71,-3.025,71,-0.562
72,-1.237,72,-1.217,72,-2.426,72,-1.684,72,0.124,72,-0.047,72,-2.988,72,-0.38
73,-1.248,73,-1.24,73,-2.285,73,-2.004,73,0.131,73,-0.019,73,-2.923,73,-0.63
74,-1.24,74,-1.241,74,-2.207,74,-1.827,74,0.108,74,-0.016,74,-2.826,74,-0.976
75,-1.236,75,-1.237,75,-2.07,75,-2.054,75,0.159,75,-0.011,75,-2.746,75,-0.886
76,-1.24,76,-1.239,76,-2.098,76,-1.7,76,0.124,76,-0.01,76,-2.777,76,-0.511
77,-1.245,77,-1.235,77,-1.727,77,-1.331,77,0.127,77,0.006,77,-2.506,77,-0.433
78,-1.246,78,-1.246,78,-1.714,78,-2.324,78,0.114,78,0.033,78,-2.47,78,-1.139
79,-1.248,79,-1.256,79,-1.655,79,-2.088,79,0.147,79,0.035,79,-2.404,79,-0.452
80,-1.236,80,-1.261,80,-1.569,80,-1.875,80,0.151,80,0.028,80,-2.315,80,-0.711
81,-1.238,81,-1.249,81,-1.466,81,-1.426,81,0.148,81,0.055,81,-2.236,81,-0.584
82,-1.245,82,-1.246,82,-1.385,82,-3.162,82,0.154,82,0.08,82,-2.118,82,-1.64
83,-1.238,83,-1.245,83,-1.209,83,-2.32,83,0.141,83,0.055,83,-1.958,83,-1.142
84,-1.24,84,-1.252,84,-1.168,84,-2.224,84,0.137,84,0.122,84,-1.907,84,-0.822
85,-1.234,85,-1.241,85,-1.056,85,-2.601,85,0.134,85,0.106,85,-1.747,85,-1.314
86,-1.243,86,-1.246,86,-0.96,86,-1.862,86,0.133,86,0.08,86,-1.608,86,-0.847
87,-1.246,87,-1.236,87,-0.826,87,-1.657,87,0.132,87,0.131,87,-1.407,87,-0.833
88,-1.247,88,-1.244,88,-0.753,88,-2.27,88,0.117,88,0.123,88,-1.3,88,-0.978
89,-1.24,89,-1.245,89,-0.642,89,-2.587,89,0.147,89,0.137,89,-1.118,89,-1.827
90,-1.239,90,-1.229,90,-0.614,90,-2.446,90,0.161,90,0.116,90,-1.08,90,-1.393
91,-1.235,91,-1.246,91,-0.573,91,-1.931,91,0.153,91,0.16,91,-1.017,91,-0.55
92,-1.252,92,-1.246,92,-0.534,92,-1.908,92,0.172,92,0.153,92,-0.873,92,-1.0
93,-1.256,93,-1.252,93,-0.472,93,-2.186,93,0.181,93,0.161,93,-0.721,93,-1.212
94,-1.247,94,-1.25,94,-0.457,94,-2.22,94,0.17,94,0.174,94,-0.696,94,-1.428
95,-1.251,95,-1.237,95,-0.402,95,-2.346,95,0.172,95,0.156,95,-0.596,95,-1.438
96,-1.245,96,-1.245,96,-0.393,96,-2.294,96,0.176,96,0.18,96,-0.552,96,-1.187
97,-1.245,97,-1.262,97,-0.393,97,-1.92,97,0.169,97,0.172,97,-0.497,97,-1.419
98,-1.248,98,-1.248,98,-0.41,98,-1.949,98,0.173,98,0.18,98,-0.473,98,-0.588
99,-1.245,99,-1.243,99,-0.469,99,-2.973,99,0.176,99,0.187,99,-0.492,99,-1.862
