Hum SNR,score,WhiteNoise SNR,score,Clipping Percentage(%),score,Dropout Num,score,Hum SNR,score,WhiteNoise SNR,score,Clipping Percentage(%),score,Dropout Num,score
90,-1.761,90,-1.774,90,-0.319,90,-2.732,90,-0.01,90,0.013,90,-1.132,90,-1.202
91,-1.752,91,-1.737,91,-0.289,91,-3.132,91,-0.01,91,0.028,91,-0.983,91,-1.954
92,-1.791,92,-1.746,92,-0.293,92,-2.813,92,0.019,92,0.044,92,-1.006,92,-1.39
93,-1.791,93,-1.75,93,-0.267,93,-2.681,93,0.004,93,0.045,93,-0.884,93,-1.521
94,-1.77,94,-1.763,94,-0.255,94,-2.896,94,0.017,94,0.077,94,-0.831,94,-1.915
95,-1.775,95,-1.784,95,-0.239,95,-2.545,95,0.028,95,0.074,95,-0.732,95,-1.605
96,-1.78,96,-1.775,96,-0.229,96,-2.68,96,0.047,96,0.117,96,-0.675,96,-1.348
97,-1.787,97,-1.767,97,-0.217,97,-3.155,97,0.064,97,0.126,97,-0.611,97,-2.084
98,-1.791,98,-1.77,98,-0.203,98,-3.013,98,0.062,98,0.104,98,-0.531,98,-1.714
99,-1.794,99,-1.753,99,-3.612,99,-3.037,99,0.071,99,0.125,99,-3.612,99,-2.095
