Hum SNR,score,WhiteNoise SNR,score,Clipping Percentage,score,Dropout Num,score,Hum SNR,score,WhiteNoise SNR,score,Clipping Percentage,score,Dropout Num,score
72,-1.1258,72,-1.0804,72,-3.2575,72,-3.2017,72,-0.50272,72,-0.39936,72,-3.2585,72,-3.2013
73,-1.1292,73,-1.1247,73,-3.2642,73,-3.227,73,-0.51033,73,-0.43327,73,-3.2641,73,-3.2321
74,-1.192,74,-1.1753,74,-3.2621,74,-3.1353,74,-0.48954,74,-0.38577,74,-3.2658,74,-3.1421
75,-1.0781,75,-1.1156,75,-3.2696,75,-3.1171,75,-0.46048,75,-0.37844,75,-3.2674,75,-3.1138
76,-1.173,76,-1.1091,76,-3.2684,76,-3.1565,76,-0.46139,76,-0.41144,76,-3.2732,76,-3.1588
77,-1.124,77,-1.1842,77,-3.2734,77,-3.2018,77,-0.42337,77,-0.37254,77,-3.2757,77,-3.1786
78,-1.1278,78,-1.0778,78,-3.2706,78,-3.1258,78,-0.41879,78,-0.38314,78,-3.2756,78,-3.136
79,-1.1676,79,-1.1224,79,-3.2677,79,-3.1308,79,-0.45191,79,-0.34937,79,-3.2713,79,-3.1021
80,-1.1,80,-1.2017,80,-3.2676,80,-3.1804,80,-0.39301,80,-0.29812,80,-3.269,80,-3.1995
81,-1.0983,81,-1.1046,81,-3.2655,81,-3.1855,81,-0.51943,81,-0.29447,81,-3.2693,81,-3.1491
82,-1.1281,82,-1.1805,82,-3.2749,82,-3.2549,82,-0.36203,82,-0.32751,82,-3.2733,82,-3.2569
83,-1.1684,83,-1.1572,83,-3.2703,83,-3.224,83,-0.40134,83,-0.34892,83,-3.2711,83,-3.2151
84,-1.0941,84,-1.1059,84,-3.2733,84,-3.1344,84,-0.37199,84,-0.30892,84,-3.2745,84,-3.1122
85,-1.0941,85,-1.1102,85,-3.2767,85,-3.1623,85,-0.35282,85,-0.31661,85,-3.282,85,-3.1451
86,-1.1104,86,-1.1647,86,-3.2796,86,-3.2186,86,-0.37239,86,-0.33806,86,-3.287,86,-3.2201
87,-1.0644,87,-1.1705,87,-3.2801,87,-3.2583,87,-0.34251,87,-0.37279,87,-3.2894,87,-3.253
88,-1.1306,88,-1.1408,88,-3.2798,88,-3.1519,88,-0.36257,88,-0.3881,88,-3.28,88,-3.1903
89,-1.0871,89,-1.137,89,-3.2769,89,-3.2168,89,-0.34801,89,-0.31149,89,-3.2833,89,-3.2028
90,-1.1028,90,-1.1663,90,-3.2817,90,-3.1881,90,-0.35739,90,-0.31256,90,-3.2823,90,-3.1926
91,-1.122,91,-1.1531,91,-3.2861,91,-3.2506,91,-0.3239,91,-0.26856,91,-3.2847,91,-3.2575
92,-1.1435,92,-1.1513,92,-3.2807,92,-3.1133,92,-0.31557,92,-0.28799,92,-3.2851,92,-3.1151
93,-1.2206,93,-1.0992,93,-3.2818,93,-3.2174,93,-0.34553,93,-0.31382,93,-3.2882,93,-3.2206
94,-1.0754,94,-1.1374,94,-3.2809,94,-3.2239,94,-0.33847,94,-0.32559,94,-3.2837,94,-3.2195
95,-1.0834,95,-1.1186,95,-3.2806,95,-3.0708,95,-0.3392,95,-0.26527,95,-3.2902,95,-3.0921
96,-1.0874,96,-1.1161,96,-3.2832,96,-3.1518,96,-0.33138,96,-0.27289,96,-3.2927,96,-3.1638
97,-1.1113,97,-1.1137,97,-3.2917,97,-3.2057,97,-0.30777,97,-0.25951,97,-3.2932,97,-3.2178
98,-1.0891,98,-1.1349,98,-3.2989,98,-3.2171,98,-0.25039,98,-0.25342,98,-3.2997,98,-3.2005
99,-1.1558,99,-1.1123,99,-3.3015,99,-3.1983,99,-0.28793,99,-0.22682,99,-3.3037,99,-3.2215
