Hum SNR,score,WhiteNoise SNR,score,Clipping Percentage(%),score,Dropout Num,score,Hum SNR,score,WhiteNoise SNR,score,Clipping Percentage(%),score,Dropout Num,score
58,0.8,58,0.8,58,0.29,58,0.63,58,0.85,58,0.86,58,0.28,58,0.67
59,0.8,59,0.8,59,0.29,59,0.67,59,0.86,59,0.85,59,0.28,59,0.71
60,0.8,60,0.8,60,0.28,60,0.65,60,0.84,60,0.85,60,0.27,60,0.69
61,0.8,61,0.8,61,0.27,61,0.64,61,0.85,61,0.86,61,0.27,61,0.68
62,0.81,62,0.8,62,0.27,62,0.63,62,0.86,62,0.86,62,0.26,62,0.68
63,0.8,63,0.8,63,0.26,63,0.64,63,0.85,63,0.88,63,0.26,63,0.68
64,0.81,64,0.8,64,0.26,64,0.64,64,0.88,64,0.87,64,0.25,64,0.68
65,0.8,65,0.8,65,0.25,65,0.63,65,0.86,65,0.88,65,0.25,65,0.68
66,0.8,66,0.8,66,0.25,66,0.64,66,0.87,66,0.89,66,0.25,66,0.67
67,0.8,67,0.8,67,0.24,67,0.6,67,0.87,67,0.9,67,0.24,67,0.64
68,0.81,68,0.8,68,0.24,68,0.63,68,0.88,68,0.9,68,0.24,68,0.67
69,0.81,69,0.8,69,0.24,69,0.61,69,0.88,69,0.9,69,0.24,69,0.64
70,0.8,70,0.81,70,0.23,70,0.6,70,0.88,70,0.9,70,0.23,70,0.63
71,0.81,71,0.8,71,0.23,71,0.62,71,0.88,71,0.91,71,0.23,71,0.65
72,0.81,72,0.8,72,0.23,72,0.59,72,0.88,72,0.91,72,0.23,72,0.62
73,0.8,73,0.8,73,0.23,73,0.61,73,0.87,73,0.91,73,0.22,73,0.64
74,0.8,74,0.8,74,0.23,74,0.62,74,0.89,74,0.92,74,0.22,74,0.65
75,0.8,75,0.8,75,0.22,75,0.61,75,0.89,75,0.92,75,0.22,75,0.64
76,0.8,76,0.8,76,0.22,76,0.61,76,0.89,76,0.92,76,0.22,76,0.64
77,0.8,77,0.8,77,0.22,77,0.6,77,0.9,77,0.92,77,0.22,77,0.62
78,0.8,78,0.8,78,0.22,78,0.61,78,0.9,78,0.93,78,0.22,78,0.64
79,0.8,79,0.8,79,0.22,79,0.61,79,0.9,79,0.93,79,0.21,79,0.63
