Hum SNR,score,WhiteNoise SNR,score.1,Clipping Percentage(%),score.2,Dropout Num,score.3,Hum SNR.1,score.4,WhiteNoise SNR.1,score.5,Clipping Percentage(%).1,score.6,Dropout Num.1,score.7
65,-0.6658333333333334,65.0,-0.6675,65.0,-1.4808333333333332,65.0,-0.8283333333333333,65.0,-0.2891666666666667,65.0,-0.30583333333333335,65.0,-1.4916666666666665,65.0,-0.5508333333333334
66,-0.665,66.0,-0.665,66.0,-1.4925,66.0,-0.8333333333333334,66.0,-0.28833333333333333,66.0,-0.29833333333333334,66.0,-1.5025000000000002,66.0,-0.5608333333333334
67,-0.6641666666666667,67.0,-0.665,67.0,-1.5083333333333335,67.0,-0.8250000000000001,67.0,-0.2891666666666667,67.0,-0.30083333333333334,67.0,-1.5233333333333334,67.0,-0.5391666666666667
68,-0.6658333333333334,68.0,-0.6641666666666667,68.0,-1.5291666666666668,68.0,-0.8233333333333333,68.0,-0.2866666666666667,68.0,-0.2975,68.0,-1.5425000000000002,68.0,-0.5475
69,-0.665,69.0,-0.6658333333333334,69.0,-1.5408333333333333,69.0,-0.8141666666666666,69.0,-0.285,69.0,-0.2966666666666667,69.0,-1.5650000000000002,69.0,-0.5341666666666667
70,-0.6616666666666667,70.0,-0.6666666666666666,70.0,-1.555,70.0,-0.83,70.0,-0.2866666666666667,70.0,-0.29583333333333334,70.0,-1.5833333333333333,70.0,-0.5483333333333333
71,-0.6633333333333333,71.0,-0.6641666666666667,71.0,-1.5708333333333335,71.0,-0.8175,71.0,-0.2833333333333334,71.0,-0.29333333333333333,71.0,-1.6008333333333333,71.0,-0.54
72,-0.665,72.0,-0.6641666666666667,72.0,-1.5883333333333332,72.0,-0.8308333333333334,72.0,-0.2841666666666667,72.0,-0.29416666666666663,72.0,-1.6258333333333335,72.0,-0.5466666666666667
73,-0.665,73.0,-0.6641666666666667,73.0,-1.5999999999999999,73.0,-0.8375,73.0,-0.28750000000000003,73.0,-0.29333333333333333,73.0,-1.6416666666666666,73.0,-0.5691666666666667
74,-0.6633333333333333,74.0,-0.6616666666666667,74.0,-1.6283333333333332,74.0,-0.8466666666666667,74.0,-0.2841666666666667,74.0,-0.2916666666666667,74.0,-1.665,74.0,-0.5766666666666667
75,-0.6633333333333333,75.0,-0.665,75.0,-1.6383333333333334,75.0,-0.8375,75.0,-0.28250000000000003,75.0,-0.29083333333333333,75.0,-1.6808333333333332,75.0,-0.5625
76,-0.6633333333333333,76.0,-0.6641666666666667,76.0,-1.6491666666666667,76.0,-0.8266666666666667,76.0,-0.2816666666666667,76.0,-0.28833333333333333,76.0,-1.6991666666666667,76.0,-0.5541666666666667
77,-0.6633333333333333,77.0,-0.6641666666666667,77.0,-1.67,77.0,-0.8291666666666666,77.0,-0.2841666666666667,77.0,-0.28583333333333333,77.0,-1.7241666666666668,77.0,-0.5625
78,-0.6658333333333334,78.0,-0.665,78.0,-1.6858333333333333,78.0,-0.8208333333333333,78.0,-0.285,78.0,-0.2833333333333333,78.0,-1.7416666666666665,78.0,-0.5516666666666666
