Hum SNR,score,WhiteNoise SNR,score,Clipping Percentage,score,Dropout Num,score,Hum SNR,score,WhiteNoise SNR,score,Clipping Percentage,score,Dropout Num,score
80,-1.2497,80,-1.2691,80,-3.2346,80,-1.9305,80,-0.22343,80,-0.36297,80,-3.236,80,-1.4403
81,-1.2425,81,-1.2392,81,-3.2498,81,-2.0654,81,-0.22461,81,-0.30136,81,-3.2478,81,-1.7443
82,-1.2484,82,-1.2328,82,-3.2513,82,-1.9641,82,-0.21945,82,-0.25298,82,-3.2513,82,-1.7064
83,-1.2486,83,-1.2499,83,-3.2521,83,-2.2739,83,-0.23834,83,-0.25263,83,-3.2468,83,-1.7093
84,-1.2297,84,-1.2009,84,-3.2547,84,-2.3817,84,-0.20679,84,-0.20348,84,-3.2469,84,-2.032
85,-1.2494,85,-1.2398,85,-3.2529,85,-2.068,85,-0.2421,85,-0.21924,85,-3.255,85,-1.5163
86,-1.2397,86,-1.2435,86,-3.2547,86,-2.0568,86,-0.24381,86,-0.24221,86,-3.2551,86,-1.7855
87,-1.2283,87,-1.2241,87,-3.2621,87,-2.4154,87,-0.23514,87,-0.22673,87,-3.2527,87,-2.2073
88,-1.2521,88,-1.2376,88,-3.2806,88,-2.0882,88,-0.2038,88,-0.2337,88,-3.2727,88,-1.8337
89,-1.2057,89,-1.2439,89,-3.2775,89,-2.1725,89,-0.20849,89,-0.21838,89,-3.2757,89,-1.7618
90,-1.2497,90,-1.2181,90,-3.2768,90,-2.2512,90,-0.19009,90,-0.18314,90,-3.2787,90,-1.8493
91,-1.2501,91,-1.2511,91,-3.2834,91,-2.1322,91,-0.21369,91,-0.19893,91,-3.2808,91,-1.8235
92,-1.2023,92,-1.2494,92,-3.2851,92,-2.442,92,-0.2159,92,-0.21531,92,-3.2826,92,-2.2866
93,-1.2498,93,-1.2406,93,-3.2996,93,-2.5368,93,-0.19649,93,-0.21927,93,-3.2905,93,-2.2248
94,-1.2098,94,-1.2291,94,-3.2899,94,-2.2217,94,-0.21543,94,-0.21571,94,-3.2821,94,-1.8986
95,-1.201,95,-1.2394,95,-3.2961,95,-2.6762,95,-0.20616,95,-0.21647,95,-3.299,95,-2.5381
96,-1.2389,96,-1.2192,96,-3.2964,96,-2.5992,96,-0.24275,96,-0.1828,96,-3.2946,96,-2.1502
97,-1.1973,97,-1.2395,97,-3.2939,97,-2.3348,97,-0.21847,97,-0.17971,97,-3.2879,97,-2.1961
98,-1.2473,98,-1.2493,98,-3.3047,98,-2.2218,98,-0.17019,98,-0.19191,98,-3.3008,98,-1.9933
99,-1.2271,99,-1.2253,99,-3.3063,99,-2.2911,99,-0.17435,99,-0.21672,99,-3.3068,99,-1.8546
