Hum SNR,score,WhiteNoise SNR,score,Clipping Percentage(%),score,Dropout Num,score,Hum SNR,score,WhiteNoise SNR,score,Clipping Percentage(%),score,Dropout Num,score
73,-0.64,73,-0.64,73,-1.43,73,-0.75,73,-0.28,73,-0.29,73,-1.7,73,-0.5
74,-0.64,74,-0.63,74,-1.47,74,-0.75,74,-0.28,74,-0.29,74,-1.74,74,-0.51
75,-0.64,75,-0.64,75,-1.5,75,-0.76,75,-0.28,75,-0.29,75,-1.75,75,-0.51
76,-0.64,76,-0.64,76,-1.5,76,-0.74,76,-0.28,76,-0.29,76,-1.76,76,-0.49
77,-0.64,77,-0.64,77,-1.49,77,-0.69,77,-0.28,77,-0.28,77,-1.76,77,-0.47
78,-0.64,78,-0.64,78,-1.52,78,-0.7,78,-0.28,78,-0.28,78,-1.78,78,-0.45
79,-0.64,79,-0.64,79,-1.53,79,-0.75,79,-0.28,79,-0.29,79,-1.79,79,-0.51
80,-0.64,80,-0.64,80,-1.56,80,-0.79,80,-0.28,80,-0.28,80,-1.82,80,-0.54
81,-0.63,81,-0.64,81,-1.59,81,-0.78,81,-0.28,81,-0.28,81,-1.85,81,-0.56
82,-0.64,82,-0.64,82,-1.59,82,-0.75,82,-0.28,82,-0.28,82,-1.85,82,-0.51
83,-0.64,83,-0.64,83,-1.6,83,-0.82,83,-0.28,83,-0.28,83,-1.86,83,-0.59
84,-0.64,84,-0.64,84,-1.64,84,-0.77,84,-0.28,84,-0.28,84,-1.9,84,-0.51
85,-0.64,85,-0.64,85,-1.63,85,-0.78,85,-0.28,85,-0.28,85,-1.89,85,-0.53
86,-0.64,86,-0.64,86,-1.67,86,-0.77,86,-0.28,86,-0.28,86,-1.93,86,-0.51
87,-0.65,87,-0.64,87,-1.68,87,-0.81,87,-0.28,87,-0.28,87,-1.94,87,-0.56
88,-0.64,88,-0.64,88,-1.74,88,-0.78,88,-0.27,88,-0.28,88,-1.99,88,-0.53
89,-0.64,89,-0.64,89,-1.75,89,-0.77,89,-0.27,89,-0.28,89,-2.01,89,-0.54
90,-0.64,90,-0.64,90,-1.76,90,-0.82,90,-0.28,90,-0.28,90,-2.01,90,-0.6
91,-0.64,91,-0.64,91,-1.81,91,-0.85,91,-0.28,91,-0.28,91,-2.06,91,-0.63
92,-0.64,92,-0.64,92,-1.83,92,-0.75,92,-0.28,92,-0.28,92,-2.07,92,-0.54
93,-0.64,93,-0.63,93,-1.86,93,-0.75,93,-0.28,93,-0.28,93,-2.1,93,-0.52
94,-0.64,94,-0.63,94,-1.89,94,-0.73,94,-0.28,94,-0.28,94,-2.12,94,-0.54
95,-0.64,95,-0.64,95,-1.93,95,-0.76,95,-0.28,95,-0.28,95,-2.15,95,-0.53
96,-0.64,96,-0.64,96,-1.96,96,-0.88,96,-0.28,96,-0.28,96,-2.18,96,-0.67
97,-0.64,97,-0.64,97,-1.98,97,-0.77,97,-0.28,97,-0.28,97,-2.19,97,-0.53
98,-0.64,98,-0.64,98,-2.01,98,-0.7,98,-0.27,98,-0.28,98,-2.21,98,-0.52
99,-0.64,99,-0.64,99,-2.0,99,-0.77,99,-0.28,99,-0.28,99,-2.18,99,-0.54
