Hum SNR,score,WhiteNoise SNR,score,Clipping Percentage(%),score,Dropout Num,score,Hum SNR,score,WhiteNoise SNR,score,Clipping Percentage(%),score,Dropout Num,score
85,-0.52,85,-0.52,85,-2.07,85,-0.86,85,-0.28,85,-0.27,85,-2.22,85,-0.8
86,-0.52,86,-0.52,86,-2.11,86,-0.82,86,-0.28,86,-0.28,86,-2.26,86,-0.8
87,-0.52,87,-0.52,87,-2.14,87,-1.0,87,-0.28,87,-0.27,87,-2.28,87,-0.94
88,-0.52,88,-0.52,88,-2.17,88,-0.86,88,-0.28,88,-0.28,88,-2.31,88,-0.78
89,-0.52,89,-0.52,89,-2.2,89,-0.81,89,-0.28,89,-0.28,89,-2.34,89,-0.79
90,-0.52,90,-0.52,90,-2.25,90,-0.98,90,-0.27,90,-0.27,90,-2.39,90,-0.91
91,-0.52,91,-0.52,91,-2.3,91,-0.9,91,-0.27,91,-0.27,91,-2.43,91,-0.85
92,-0.52,92,-0.51,92,-2.33,92,-1.08,92,-0.27,92,-0.27,92,-2.46,92,-0.99
93,-0.52,93,-0.52,93,-2.38,93,-0.9,93,-0.27,93,-0.27,93,-2.51,93,-0.81
94,-0.52,94,-0.52,94,-2.44,94,-0.94,94,-0.27,94,-0.27,94,-2.56,94,-0.88
95,-0.52,95,-0.52,95,-2.49,95,-0.95,95,-0.27,95,-0.27,95,-2.6,95,-0.92
96,-0.51,96,-0.52,96,-2.55,96,-1.0,96,-0.27,96,-0.27,96,-2.65,96,-0.93
97,-0.52,97,-0.52,97,-2.56,97,-0.98,97,-0.27,97,-0.27,97,-2.66,97,-0.89
98,-0.52,98,-0.52,98,-2.64,98,-0.86,98,-0.27,98,-0.27,98,-2.73,98,-0.81
99,-0.52,99,-0.52,99,-2.65,99,-0.98,99,-0.27,99,-0.27,99,-2.74,99,-0.97
