Hum SNR,score,WhiteNoise SNR,score,Clipping Percentage(%),score,Dropout Num,score,Hum SNR,score,WhiteNoise SNR,score,Clipping Percentage(%),score,Dropout Num,score
80,-1.079,80,-1.066,80,-3.475,80,-1.439,80,-0.226,80,-0.351,80,-3.672,80,-1.993
81,-1.082,81,-1.07,81,-3.492,81,-1.283,81,-0.193,81,-0.363,81,-3.681,81,-1.757
82,-1.072,82,-1.051,82,-3.5,82,-1.244,82,-0.271,82,-0.475,82,-3.683,82,-1.827
83,-1.085,83,-1.052,83,-3.521,83,-1.288,83,-0.229,83,-0.358,83,-3.691,83,-1.786
84,-1.081,84,-1.059,84,-3.539,84,-1.293,84,-0.228,84,-0.144,84,-3.696,84,-1.862
85,-1.088,85,-1.068,85,-3.524,85,-1.321,85,-0.299,85,-0.27,85,-3.691,85,-1.923
86,-1.076,86,-1.076,86,-3.515,86,-1.275,86,-0.306,86,-0.332,86,-3.689,86,-1.821
87,-1.072,87,-1.076,87,-3.511,87,-1.271,87,-0.294,87,-0.302,87,-3.685,87,-1.783
88,-1.075,88,-1.068,88,-3.534,88,-1.308,88,-0.326,88,-0.279,88,-3.697,88,-1.762
89,-1.072,89,-1.073,89,-3.563,89,-1.359,89,-0.353,89,-0.171,89,-3.705,89,-1.89
90,-1.073,90,-1.061,90,-3.541,90,-1.316,90,-0.306,90,-0.218,90,-3.699,90,-1.804
91,-1.086,91,-1.069,91,-3.547,91,-1.324,91,-0.163,91,-0.314,91,-3.703,91,-1.938
92,-1.076,92,-1.069,92,-3.531,92,-1.299,92,-0.134,92,-0.249,92,-3.695,92,-1.861
93,-1.076,93,-1.058,93,-3.571,93,-1.352,93,-0.062,93,-0.269,93,-3.714,93,-1.92
94,-1.062,94,-1.079,94,-3.53,94,-1.343,94,-0.208,94,-0.149,94,-3.7,94,-1.825
95,-1.076,95,-1.075,95,-3.547,95,-1.267,95,-0.103,95,-0.193,95,-3.706,95,-1.825
96,-1.069,96,-1.074,96,-3.495,96,-1.297,96,-0.122,96,-0.132,96,-3.687,96,-1.893
97,-1.07,97,-1.085,97,-3.534,97,-1.326,97,-0.194,97,-0.199,97,-3.699,97,-1.859
98,-1.063,98,-1.056,98,-3.54,98,-1.327,98,-0.218,98,-0.113,98,-3.702,98,-1.903
99,-1.083,99,-1.072,99,-3.555,99,-1.354,99,-0.204,99,-0.098,99,-3.703,99,-1.938
