Hum SNR,score,WhiteNoise SNR,score,Clipping Percentage,score,Dropout Num,score,Hum SNR,score,WhiteNoise SNR,score,Clipping Percentage,score,Dropout Num,score
76,-0.69602,76,-0.72112,76,-3.2894,76,-3.0884,76,-0.23441,76,-0.35737,76,-3.2898,76,-3.0973
77,-0.6846,77,-0.728,77,-3.2915,77,-3.0159,77,-0.26052,77,-0.38138,77,-3.2931,77,-3.0308
78,-0.69719,78,-0.67726,78,-3.2897,78,-3.1267,78,-0.27393,78,-0.38447,78,-3.2961,78,-3.1293
79,-0.69308,79,-0.69352,79,-3.2972,79,-3.1783,79,-0.284,79,-0.36751,79,-3.2974,79,-3.1602
80,-0.68457,80,-0.70742,80,-3.2989,80,-3.0627,80,-0.28815,80,-0.36548,80,-3.3032,80,-3.0671
81,-0.68474,81,-0.67836,81,-3.3011,81,-2.9962,81,-0.29488,81,-0.33555,81,-3.3011,81,-3.037
82,-0.69818,82,-0.68019,82,-3.2988,82,-3.1196,82,-0.2625,82,-0.27058,82,-3.297,82,-3.0819
83,-0.73493,83,-0.74053,83,-3.3044,83,-3.1341,83,-0.25422,83,-0.28247,83,-3.3064,83,-3.1542
84,-0.72373,84,-0.68978,84,-3.3065,84,-3.1038,84,-0.29667,84,-0.32165,84,-3.3092,84,-3.1333
85,-0.69736,85,-0.6963,85,-3.3128,85,-3.1797,85,-0.32046,85,-0.31276,85,-3.3105,85,-3.1696
86,-0.71299,86,-0.70864,86,-3.3127,86,-3.1731,86,-0.30823,86,-0.29147,86,-3.3128,86,-3.1622
87,-0.73227,87,-0.69452,87,-3.3196,87,-3.0792,87,-0.31149,87,-0.30847,87,-3.3155,87,-3.0861
88,-0.70554,88,-0.71098,88,-3.3144,88,-3.029,88,-0.32542,88,-0.31949,88,-3.3163,88,-3.0305
89,-0.73535,89,-0.70914,89,-3.3268,89,-3.0571,89,-0.32167,89,-0.2729,89,-3.3229,89,-3.0567
90,-0.71034,90,-0.72338,90,-3.3252,90,-3.1175,90,-0.31062,90,-0.30633,90,-3.3247,90,-3.1159
91,-0.67859,91,-0.66583,91,-3.3315,91,-3.1699,91,-0.28346,91,-0.31381,91,-3.3298,91,-3.1695
92,-0.71977,92,-0.72521,92,-3.3299,92,-3.1414,92,-0.29843,92,-0.29002,92,-3.3247,92,-3.1436
93,-0.71437,93,-0.72453,93,-3.3342,93,-3.1671,93,-0.25575,93,-0.32624,93,-3.3329,93,-3.1571
94,-0.72164,94,-0.72433,94,-3.3354,94,-3.0433,94,-0.23088,94,-0.29278,94,-3.3343,94,-3.0491
95,-0.71797,95,-0.73008,95,-3.3399,95,-3.1567,95,-0.23636,95,-0.26733,95,-3.3405,95,-3.1519
96,-0.69597,96,-0.70745,96,-3.3427,96,-3.2022,96,-0.26015,96,-0.28297,96,-3.343,96,-3.2142
97,-0.71899,97,-0.71635,97,-3.3444,97,-3.0796,97,-0.22965,97,-0.28031,97,-3.3449,97,-3.0893
98,-0.73801,98,-0.74233,98,-3.3472,98,-3.1759,98,-0.26739,98,-0.26787,98,-3.348,98,-3.1922
99,-0.71908,99,-0.74246,99,-3.356,99,-3.2101,99,-0.21045,99,-0.20536,99,-3.3527,99,-3.2224
